bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,plot_ID
79,121,35,7971,249,-94,343,160,91,177,-29,1347,132,94,11,384,301,375,306,54_93_2493
101,136,38,7990,277,-76,353,183,-6,201,-6,1078,111,77,11,306,236,301,236,54_25_1173
92,127,36,7881,262,-83,345,171,-15,189,-15,1191,119,86,9,331,264,323,264,54_25_1274
95,131,37,7917,268,-81,349,176,-12,193,-12,1155,118,83,10,324,256,317,256,54_25_1285
95,132,37,7912,268,-82,350,175,-12,193,-12,1144,118,82,11,323,254,317,254,54_25_1303
95,130,37,7873,266,-79,345,175,-11,192,-11,1117,114,80,11,316,245,310,245,54_25_1331
100,136,38,7934,275,-77,352,180,-7,198,-7,1070,112,76,12,307,235,303,235,54_25_1389
89,124,36,7850,256,-84,340,168,-17,185,-17,1223,122,89,9,338,272,330,272,54_25_1561
100,134,37,7940,275,-78,353,180,-7,198,-7,1102,113,79,11,311,242,305,242,54_25_1597
101,137,38,7982,277,-78,355,182,-6,200,-6,1074,113,76,12,309,236,305,236,54_25_1716
88,125,36,7828,255,-86,341,167,-18,184,-18,1216,124,88,10,342,272,335,272,54_25_2137
84,120,35,7863,246,-92,338,164,94,179,-23,1419,149,103,11,403,319,395,326,54_101_314
75,119,34,8034,246,-98,344,157,87,174,-34,1365,133,95,11,389,303,379,310,54_77_1491
88,125,35,8114,263,-86,349,170,100,189,-21,1273,128,86,13,370,276,363,284,54_77_1849
91,124,36,7912,256,-86,342,171,-16,188,-16,1319,139,91,12,381,293,376,293,54_83_15
71,112,33,7924,235,-101,336,152,-36,168,-36,1338,128,95,9,372,298,363,298,54_83_53
80,117,34,7921,244,-94,338,160,-27,177,-27,1361,137,97,10,384,309,376,309,54_83_116
83,119,35,7922,248,-92,340,163,-24,180,-24,1301,132,91,10,370,290,364,290,54_83_214
71,112,33,7920,234,-101,335,152,-36,168,-36,1348,130,96,9,375,301,365,301,54_83_260
74,113,33,7929,237,-99,336,155,-33,171,-33,1352,132,96,9,377,304,367,304,54_83_265
87,124,35,7998,257,-88,345,168,-21,186,-21,1302,133,89,12,379,289,374,289,54_83_340
92,126,36,7928,258,-85,343,172,-15,189,-15,1310,140,90,12,379,292,374,292,54_83_343
86,121,35,7864,250,-90,340,166,98,182,-21,1433,151,103,11,407,322,400,329,54_101_517
86,122,35,7875,250,-90,340,166,97,182,-21,1375,145,99,11,391,311,384,313,54_101_689
84,120,35,7871,247,-92,339,165,95,180,-23,1436,150,104,11,406,324,398,331,54_101_705
99,132,37,7947,269,-81,350,180,-9,196,-9,1321,147,90,14,389,289,386,289,54_101_963
82,118,35,7868,243,-93,336,162,93,177,-25,1470,152,108,10,413,332,404,342,54_101_1081
96,129,37,7908,264,-83,347,176,-12,192,-12,1331,146,92,13,389,294,385,294,54_101_1632
79,115,34,7862,238,-95,333,159,90,174,-28,1526,155,112,10,425,345,415,359,54_101_1753
78,114,34,7832,238,-95,333,158,89,173,-29,1453,150,106,10,410,329,401,334,54_101_1823
89,123,36,7885,253,-87,340,169,100,185,-19,1396,150,99,12,402,313,396,315,54_101_2201
88,122,35,7887,250,-89,339,168,99,183,-20,1444,154,103,12,413,324,406,330,54_101_2438
94,128,37,7904,262,-83,345,174,-14,191,-14,1338,147,93,13,390,297,386,297,54_101_2463
90,125,36,7977,263,-84,347,171,-17,190,-17,1047,104,68,13,302,208,297,208,54_71_165
68,110,32,7949,231,-103,334,149,-40,165,-40,1363,130,97,8,378,304,367,304,54_71_261
96,129,37,7892,269,-79,348,176,-10,194,-10,1031,103,68,12,291,209,286,209,54_71_494
87,122,35,7953,259,-86,345,168,-19,186,-19,1080,106,71,12,307,218,301,218,54_71_525
101,134,37,8018,279,-76,355,182,-7,201,-7,990,104,62,15,295,194,292,194,54_71_583
86,124,35,7917,258,-88,346,167,-20,184,-20,1128,113,75,12,325,236,320,236,54_71_822
72,112,33,7906,235,-100,335,152,-35,168,-35,1322,127,94,8,368,294,358,294,54_71_904
81,122,35,7941,252,-93,345,162,-26,179,-26,1213,119,83,11,347,263,339,263,54_71_999
63,109,32,7920,225,-107,332,143,-45,160,-45,1401,132,100,8,389,313,377,313,54_71_1141
94,127,36,7928,268,-80,348,174,-12,193,-12,1030,103,67,13,293,206,288,206,54_71_1163
100,133,37,7971,277,-78,355,181,-7,199,-7,996,104,63,15,296,196,293,196,54_71_1176
103,134,37,7967,281,-73,354,184,-3,203,-3,936,98,58,16,277,178,275,178,54_71_1217
102,133,37,7935,279,-74,353,182,-4,201,-4,959,99,60,15,279,186,276,186,54_71_1228
80,119,34,7925,248,-93,341,160,-27,178,-27,1243,122,86,10,353,273,346,273,54_71_1326
70,112,33,7900,232,-101,333,150,-37,167,-37,1350,130,96,8,375,301,365,301,54_71_1349
90,124,35,7940,259,-86,345,170,-17,188,-17,1095,111,73,11,313,229,308,229,54_71_1729
80,117,34,7923,245,-94,339,160,-27,177,-27,1238,122,86,9,348,271,340,271,54_71_1765
80,117,34,7901,247,-91,338,161,-26,179,-26,1175,112,80,10,325,246,317,246,54_71_1785
90,124,35,7943,261,-84,345,171,-17,189,-17,1063,105,70,13,302,214,296,214,54_71_2071
72,112,33,7907,235,-100,335,152,-35,168,-35,1320,127,93,9,367,292,357,292,54_71_2120
98,130,37,7932,273,-77,350,179,-8,197,-8,985,100,63,14,285,193,281,193,54_71_2297
83,119,34,7931,250,-92,342,163,-24,181,-24,1188,118,82,10,334,257,327,257,54_71_2314
66,111,33,7915,229,-105,334,146,-42,163,-42,1381,131,98,8,384,309,373,309,54_71_2425
84,120,35,7923,249,-91,340,165,-23,181,-23,1308,133,92,10,370,293,364,293,54_75_84
89,126,36,7899,257,-87,344,169,-18,186,-18,1260,129,90,10,353,283,345,283,54_75_85
76,115,34,7891,239,-96,335,156,-31,173,-31,1307,128,93,9,364,291,355,291,54_75_88
81,118,34,7909,245,-93,338,161,-26,178,-26,1317,132,93,10,371,296,364,296,54_75_121
98,135,38,7990,272,-82,354,178,-10,196,-10,1146,120,81,11,326,255,321,255,54_75_155
81,119,35,7895,245,-93,338,161,-26,177,-26,1298,128,93,9,359,291,349,291,54_75_200
84,121,35,7857,247,-91,338,164,96,180,-23,1409,145,103,10,395,321,386,325,54_75_202
93,129,36,7956,263,-86,349,173,-15,190,-15,1235,128,88,10,347,277,340,277,54_75_212
89,125,36,7926,257,-88,345,169,-18,186,-18,1268,131,90,10,358,284,350,284,54_75_329
91,129,37,7938,261,-86,347,171,-16,189,-16,1225,126,88,10,344,275,336,275,54_75_349
76,113,34,7844,235,-97,332,156,87,171,-31,1474,147,109,9,408,341,397,343,54_75_398
78,116,34,7925,241,-96,337,158,-29,175,-29,1328,131,95,9,370,299,362,299,54_75_449
75,113,34,7832,234,-97,331,155,86,170,-32,1476,148,109,9,410,341,399,342,54_75_470
87,122,35,7913,254,-89,343,167,-20,184,-20,1238,126,86,10,350,273,343,273,54_75_596
85,122,35,7867,251,-89,340,165,-22,181,-22,1289,129,94,9,357,291,347,291,54_75_777
89,126,36,7906,257,-88,345,169,-18,186,-18,1264,129,91,10,354,285,346,285,54_75_793
85,120,35,7904,249,-90,339,164,-23,182,-23,1298,132,91,10,367,290,360,290,54_75_1103
74,112,33,7810,233,-98,331,154,-33,169,-33,1447,146,107,9,404,333,393,333,54_75_1144
80,117,35,7840,241,-93,334,160,91,176,-27,1438,148,106,10,404,327,395,332,54_75_1281
76,113,34,7845,234,-98,332,156,87,171,-31,1505,151,111,9,418,345,407,351,54_75_1340
91,128,36,7926,262,-85,347,172,-16,189,-16,1208,123,87,10,337,270,330,270,54_75_1341
78,116,34,7860,241,-95,336,158,-29,174,-29,1327,130,96,8,366,298,355,298,54_75_1379
96,131,37,7963,269,-81,350,177,-12,194,-12,1161,118,83,10,324,256,317,256,54_75_1463
81,116,34,7870,241,-94,335,161,93,176,-26,1488,151,110,9,414,338,404,349,54_75_1495
72,112,33,7860,233,-99,332,152,-34,168,-34,1379,133,100,8,378,311,367,311,54_75_1725
93,130,37,7924,265,-83,348,174,-14,191,-14,1190,121,85,10,333,265,325,265,54_75_1747
72,111,33,7871,232,-100,332,153,-35,168,-35,1472,144,108,8,405,340,394,340,54_75_1763
73,111,33,7812,230,-99,329,152,-34,168,-34,1462,146,108,9,406,336,395,336,54_75_1788
84,121,35,7867,247,-90,337,164,-23,180,-23,1349,140,98,11,381,307,373,307,54_75_1815
72,111,33,7808,230,-99,329,153,-34,167,-34,1485,148,110,9,412,343,401,343,54_75_1871
75,113,33,7885,236,-98,334,156,-32,171,-32,1439,142,105,8,398,332,388,332,54_75_1903
74,114,34,7884,237,-98,335,155,-32,171,-32,1352,131,98,8,372,304,361,304,54_75_1915
81,123,35,7986,254,-92,346,163,-26,180,-26,1206,119,82,11,346,261,338,261,54_23_292
88,126,36,7981,262,-86,348,169,-20,187,-20,1141,115,76,12,332,241,326,241,54_23_2064
88,126,36,7953,262,-86,348,169,-19,187,-19,1111,112,74,13,323,231,318,231,54_23_2193
99,133,37,8045,277,-79,356,180,-9,199,-9,1019,106,65,15,303,204,299,204,54_23_2282
110,132,41,6935,267,-53,320,32,116,197,18,1711,175,121,9,460,390,432,430,37_99_38
103,125,40,6899,255,-57,312,101,109,189,11,1803,181,131,8,481,419,458,445,37_99_46
116,128,40,6861,269,-45,314,114,167,202,25,2030,205,153,8,539,476,499,513,37_99_40
96,122,39,6898,247,-64,311,17,146,181,3,1881,190,131,8,508,430,471,478,37_99_16
108,133,41,6927,265,-57,322,29,115,194,16,1654,170,112,9,452,369,416,423,37_99_28
106,124,39,6876,258,-53,311,104,157,192,15,1968,197,147,7,522,463,493,490,37_99_44
90,115,37,6881,237,-67,304,88,97,175,-2,1929,190,144,7,511,456,493,469,37_99_11
110,128,34,8596,292,-75,367,196,-7,216,-7,1045,110,65,16,314,211,310,211,39_111_527
111,130,35,8675,295,-75,370,199,-6,218,-6,1006,110,63,18,306,204,298,204,39_9_1653
105,128,34,8700,289,-82,371,194,-13,213,-13,1029,112,62,19,317,203,304,203,39_9_2805
111,123,34,8583,290,-70,360,198,-5,217,-5,1041,109,66,16,308,213,308,213,39_167_2526
118,136,41,7102,279,-51,330,116,39,207,24,1357,135,98,9,370,304,356,306,37_111_31
102,126,39,6962,256,-61,317,99,25,189,9,1468,143,104,9,396,326,391,326,37_111_4
124,135,40,7222,288,-45,333,122,43,215,28,1341,132,97,9,364,299,355,303,37_111_28
111,129,39,7078,268,-55,323,108,32,200,17,1438,140,103,9,388,320,380,320,37_111_18
121,132,40,7000,278,-45,323,119,126,208,28,1818,181,136,8,479,431,461,447,37_175_51
108,132,40,7077,267,-58,325,106,115,196,14,1379,141,89,11,377,299,364,339,37_87_40
120,136,40,7231,283,-50,333,118,126,210,23,1226,126,74,13,340,255,334,297,37_87_4
112,134,40,7126,273,-56,329,109,118,201,17,1296,133,83,12,356,278,348,314,37_87_69
105,129,40,6971,261,-58,319,102,111,193,12,1514,154,104,9,410,340,396,368,37_87_60
90,116,38,6901,239,-66,305,88,97,176,-2,1884,186,140,7,500,444,484,456,37_87_62
120,138,41,7217,284,-50,334,118,126,210,24,1226,127,75,13,339,257,332,298,37_87_75
81,108,36,6878,225,-73,298,78,-11,167,-11,1984,193,152,6,524,473,511,473,37_87_54
84,109,36,6889,229,-71,300,81,91,170,-8,1985,194,151,7,525,474,510,476,37_87_43
107,127,40,6943,261,-55,316,104,113,194,14,1672,167,125,8,446,391,433,402,37_87_22
108,133,40,7046,267,-58,325,106,114,197,15,1424,146,93,10,388,311,373,352,37_87_19
106,131,40,7021,263,-59,322,103,112,194,12,1490,153,99,10,405,329,386,370,37_87_1
89,118,37,6984,240,-71,311,87,96,176,-4,1709,170,120,8,460,391,442,416,37_87_66
80,112,36,6994,228,-77,305,78,87,167,-13,1799,177,129,8,483,417,466,433,37_87_7
97,125,39,7063,253,-66,319,95,104,185,3,1578,159,105,9,427,351,410,390,37_87_55
118,131,35,8464,299,-65,364,204,4,224,4,1087,122,72,16,325,231,320,231,39_87_8041
111,126,34,8591,292,-72,364,199,-5,218,-5,1041,109,66,16,309,213,308,213,39_167_7351
107,126,34,8536,287,-75,362,194,-8,213,-8,1083,113,69,15,321,223,319,223,39_167_14072
109,128,40,6975,264,-54,318,107,66,196,16,1543,154,116,9,412,358,407,363,37_21_17
109,128,40,7004,264,-55,319,107,66,197,16,1523,152,115,9,407,352,403,356,37_21_64
133,136,40,7400,301,-37,338,130,49,226,35,1303,127,95,9,353,288,347,295,37_23_48
135,137,40,7483,305,-36,341,212,51,230,36,1274,123,93,9,347,279,343,288,37_23_26
120,134,41,6974,278,-45,323,118,126,208,28,1838,185,139,8,488,432,462,456,37_175_11
107,125,39,6957,260,-55,315,105,112,194,14,1751,174,134,7,465,415,452,419,37_175_43
123,136,41,7040,283,-45,328,121,129,212,30,1601,160,119,8,422,373,417,389,37_175_58
129,135,41,6979,287,-37,324,50,135,216,36,1845,188,138,9,495,427,457,473,37_175_6
86,111,37,6867,231,-68,299,84,45,172,-5,1964,192,150,7,519,469,505,470,37_175_35
114,130,40,7013,271,-50,321,112,72,203,21,1506,150,115,9,401,350,399,353,37_89_39
118,133,40,7027,277,-48,325,207,75,207,25,1402,141,105,10,376,321,376,327,37_89_27
115,129,35,8537,296,-69,365,201,-1,221,-1,1063,115,69,16,315,223,309,223,39_79_12636
117,130,35,8482,298,-67,365,203,3,222,3,1083,121,71,16,323,228,318,228,39_87_12769
118,129,35,8502,299,-65,364,205,127,224,4,1066,115,69,16,316,229,311,229,39_145_13692
114,128,39,7272,275,-53,328,188,17,205,17,1372,130,97,9,375,299,368,299,37_27_28
124,135,41,7078,284,-44,328,213,44,213,30,1447,144,108,9,387,337,387,341,37_89_14
106,129,34,8735,291,-81,372,195,-12,214,-12,1018,110,62,19,314,202,302,202,39_73_15675
112,130,40,7057,269,-55,324,109,33,200,17,1434,141,103,9,387,320,378,320,37_23_23
121,132,39,7281,284,-47,331,118,40,213,24,1363,132,98,9,368,302,363,304,37_23_27
120,132,39,7219,284,-48,332,117,40,211,25,1371,133,99,9,370,304,364,307,37_23_2
141,138,40,7496,313,-29,342,219,57,236,43,1261,122,90,9,340,281,337,295,37_23_34
112,132,40,6976,268,-55,323,110,34,199,19,1410,140,101,9,383,316,370,316,37_111_32
113,133,40,7012,271,-54,325,110,34,201,19,1408,140,102,9,382,317,367,318,37_111_51
105,127,39,7052,262,-59,321,177,27,194,11,1435,139,102,9,388,317,385,317,37_111_47
137,136,40,7386,305,-33,338,135,54,231,40,1302,128,96,9,352,291,347,300,37_111_52
121,136,41,7091,282,-47,329,119,42,210,27,1309,130,93,10,357,290,348,292,37_111_25
105,128,34,8749,289,-82,371,194,-14,213,-14,1034,114,62,19,318,203,303,203,39_73_12480
128,135,39,7434,296,-42,338,204,45,222,30,1299,124,93,9,355,284,350,289,37_27_15
123,132,39,7347,287,-46,333,198,41,215,25,1338,128,96,9,364,294,359,297,37_27_39
128,135,39,7456,296,-43,339,203,44,222,29,1280,121,91,10,352,278,347,282,37_27_32
135,137,39,7547,306,-37,343,212,50,231,35,1254,120,90,10,344,272,341,279,37_27_44
116,131,35,8514,297,-70,367,202,1,222,1,1065,118,69,17,317,222,312,222,39_79_12632
117,129,35,8454,297,-65,362,203,3,222,3,1091,121,72,16,326,232,321,232,39_87_15692
116,129,35,8508,297,-67,364,203,1,222,1,1072,117,70,16,319,226,314,226,39_87_12774
119,130,35,8464,300,-64,364,205,128,224,5,1074,118,70,16,321,230,315,231,39_87_12794
105,129,34,8758,290,-82,372,194,-14,213,-14,1023,111,62,19,318,202,305,202,39_127_1451
107,125,34,8576,287,-75,362,194,-9,213,-9,1054,111,66,16,316,213,313,213,39_111_7349
117,130,35,8489,297,-67,364,203,3,222,3,1088,122,71,16,324,229,320,229,39_53_8035
117,131,35,8533,298,-68,366,203,1,222,1,1065,117,69,17,317,223,311,223,39_53_8377
118,135,40,7133,279,-51,330,116,38,207,23,1363,134,99,9,371,306,358,308,37_111_20
103,127,39,6997,257,-61,318,23,155,190,9,1827,189,121,10,510,403,445,482,37_113_30
107,132,40,6990,263,-59,322,28,160,194,14,1757,182,115,11,493,386,429,467,37_113_49
96,121,39,6940,246,-64,310,16,147,182,3,1919,195,131,9,526,430,472,498,37_113_12
105,129,40,6912,259,-58,317,26,156,190,12,1836,189,123,10,511,407,447,485,37_113_53
106,130,41,6920,260,-57,317,27,158,192,14,1841,190,124,10,513,410,448,486,37_113_5
120,141,42,6966,280,-50,330,41,128,207,27,1671,176,109,12,478,366,400,453,37_113_7
96,118,38,6886,245,-62,307,17,147,182,4,2015,205,141,9,552,456,493,522,37_113_44
117,137,42,6890,274,-50,324,39,169,202,25,1779,186,120,11,504,396,423,480,37_113_14
117,134,41,6837,273,-48,321,39,168,202,25,1847,192,127,10,519,413,440,495,37_113_23
114,131,41,6877,268,-49,317,36,165,200,22,1901,196,133,9,527,430,458,502,37_113_54
115,134,41,6893,271,-50,321,36,166,200,22,1822,188,126,10,505,412,442,480,37_113_60
116,137,42,6905,274,-51,325,37,123,202,24,1709,178,116,10,475,382,419,448,37_113_52
114,130,41,6834,268,-48,316,36,164,199,23,1936,198,138,9,531,441,469,507,37_113_8
105,129,40,7021,260,-61,321,25,157,192,11,1768,183,116,10,494,389,433,467,37_173_36
99,125,39,6929,251,-62,313,20,150,185,6,1840,187,127,9,500,417,459,471,37_173_42
88,116,37,6996,238,-71,309,8,140,176,-5,1923,195,131,9,524,430,476,494,37_173_43
103,129,40,6986,258,-61,319,24,156,190,10,1791,185,118,10,499,395,439,472,37_173_32
95,123,39,6994,247,-67,314,92,101,182,1,1697,171,117,9,457,384,435,421,37_173_10
93,121,38,7019,245,-68,313,91,99,180,-1,1713,172,117,9,462,387,439,425,37_173_29
77,109,35,7016,224,-79,303,75,84,164,-17,1869,184,133,8,501,434,481,453,37_173_24
93,117,37,6948,242,-67,309,164,1,180,1,1576,152,112,9,425,351,423,351,37_199_23
91,117,37,6945,240,-69,309,161,-1,178,-1,1547,148,109,9,421,342,419,342,37_199_37
109,133,40,7028,267,-59,326,107,31,197,15,1332,132,95,10,364,297,357,299,37_199_31
105,129,39,7105,262,-61,323,177,64,194,10,1315,128,95,11,365,290,360,298,37_199_49
85,115,37,7033,235,-74,309,83,92,173,-9,1803,179,126,8,484,413,462,444,37_173_7
96,124,39,6995,249,-66,315,93,102,183,2,1700,172,115,9,459,381,434,426,37_173_13
122,146,43,7132,287,-52,339,42,130,211,27,1386,147,85,13,389,290,350,362,37_173_33
108,134,41,7047,266,-60,326,27,115,195,13,1539,159,98,11,424,333,391,396,37_173_9
93,122,38,7051,246,-69,315,91,100,181,-1,1740,176,117,9,470,390,441,439,37_173_46
107,133,41,7023,264,-60,324,27,114,194,13,1594,165,103,10,440,348,401,412,37_173_12
96,124,39,7006,249,-66,315,16,148,183,2,1761,179,118,9,479,394,442,450,37_173_14
81,112,36,7017,229,-76,305,79,133,168,-13,1882,187,131,8,506,429,477,468,37_173_6
116,140,42,7107,277,-56,333,35,123,204,20,1523,160,94,12,429,323,381,402,37_173_17
118,140,41,7133,279,-55,334,37,125,206,22,1520,159,93,12,429,321,380,404,37_173_41
107,133,40,7094,265,-61,326,26,115,195,12,1613,167,102,11,449,349,403,422,37_173_21
91,120,38,7037,243,-70,313,11,143,179,-3,1824,185,122,9,496,406,456,467,37_173_18
119,139,41,7153,280,-53,333,38,127,208,23,1521,159,92,13,431,318,382,406,37_173_22
97,123,38,7105,251,-67,318,16,150,185,2,1743,178,113,10,479,381,435,452,37_173_31
124,140,41,7221,286,-49,335,42,132,213,27,1496,156,89,13,425,309,378,401,37_173_34
94,121,38,7136,247,-69,316,12,147,183,-1,1776,181,116,10,487,389,443,459,37_173_47
106,129,39,7174,264,-61,325,25,160,196,10,1669,173,105,11,467,358,415,441,37_173_3
117,135,40,7248,278,-53,331,35,171,208,20,1571,164,95,13,446,329,392,422,37_173_23
112,137,41,7053,270,-57,327,31,119,199,17,1572,164,99,11,440,338,392,413,37_173_55
114,127,40,6896,267,-47,314,111,164,200,22,2033,204,154,8,539,479,503,510,37_175_25
103,122,39,6900,255,-57,312,101,109,190,11,1889,187,144,7,500,449,480,460,37_175_23
121,133,41,6973,279,-45,324,119,127,209,29,1828,183,137,8,483,431,462,452,37_175_37
109,127,40,6936,263,-53,316,107,115,196,17,1728,172,132,7,459,408,445,416,37_175_33
116,132,40,6962,273,-49,322,114,122,204,24,1690,169,128,8,448,397,435,410,37_175_18
121,133,41,6956,278,-44,322,119,127,208,29,1794,179,134,8,473,424,456,441,37_175_29
106,124,39,6922,258,-56,314,103,112,192,13,1769,175,136,7,469,420,456,424,37_175_32
134,139,41,7411,302,-37,339,50,189,227,36,1493,160,89,14,436,311,365,409,37_39_5
133,139,41,7423,300,-39,339,49,188,226,34,1498,160,89,14,436,312,368,409,37_39_19
129,138,40,7362,294,-43,337,45,183,220,30,1528,163,92,14,443,320,376,415,37_39_34
98,121,38,7137,251,-65,316,16,151,186,2,1827,189,119,11,510,397,446,481,37_39_22
118,136,41,7211,278,-52,330,36,172,207,21,1631,172,100,13,470,345,400,442,37_39_36
123,139,41,7221,285,-48,333,41,131,213,26,1591,169,97,13,463,335,390,434,37_39_38
109,126,34,8551,289,-74,363,196,-7,215,-7,1071,112,68,15,317,221,315,221,39_167_7168
105,129,34,8760,291,-82,373,194,-13,214,-13,1020,110,62,19,317,201,305,201,39_127_13398
116,130,35,8520,297,-69,366,203,1,222,1,1073,118,70,17,319,225,314,225,39_53_15655
108,127,34,8533,288,-75,363,194,-8,213,-8,1085,113,69,15,322,224,319,224,39_167_2907
108,132,40,7022,265,-59,324,28,160,195,14,1728,180,111,11,488,375,422,461,37_75_34
110,131,40,7147,268,-58,326,29,163,199,14,1676,175,105,12,475,358,412,449,37_75_18
101,124,39,6948,254,-62,316,99,9,188,9,1502,147,107,9,403,335,400,335,37_111_23
123,136,40,7344,291,-46,337,216,79,216,26,1097,114,69,14,312,224,312,251,37_115_42
98,124,39,7058,252,-65,317,170,57,187,4,1390,136,100,10,382,308,378,317,37_115_4
116,133,40,7303,279,-53,332,190,72,207,19,1170,119,74,13,328,245,327,272,37_115_40
120,134,40,7316,284,-49,333,211,75,211,23,1142,117,71,14,321,236,321,265,37_115_10
118,131,41,6874,273,-44,317,40,169,204,27,1954,199,143,8,528,452,477,504,37_113_1
99,124,39,6983,250,-64,314,19,151,185,5,1869,192,125,10,518,414,457,490,37_113_25
93,119,38,6922,242,-66,308,14,145,179,0,1954,198,135,9,534,440,481,505,37_113_13
101,124,39,6935,253,-60,313,22,152,187,8,1907,196,129,10,529,424,465,501,37_113_58
95,118,38,6900,244,-63,307,16,145,181,3,2012,204,141,9,550,455,493,521,37_113_21
113,133,41,6860,267,-51,318,35,164,198,21,1849,192,126,10,518,413,444,493,37_113_67
95,116,38,6821,243,-60,303,17,146,180,4,2067,207,150,7,555,477,512,526,37_113_11
102,126,39,6956,256,-60,316,23,154,188,9,1856,191,124,10,516,412,453,489,37_113_34
110,126,40,6853,262,-50,312,32,161,195,19,1996,202,143,8,542,457,489,518,37_113_19
112,129,41,6821,265,-49,314,34,162,197,21,1943,199,137,9,535,441,470,510,37_113_29
116,138,42,6911,274,-52,326,38,168,202,24,1723,181,115,11,488,382,413,462,37_113_37
94,117,38,6860,242,-62,304,16,145,180,3,2031,206,143,8,554,461,499,524,37_113_15
102,127,40,6975,255,-62,317,22,153,188,8,1822,187,122,10,504,405,448,477,37_113_28
105,128,40,6913,258,-58,316,26,157,191,13,1868,193,126,10,521,416,453,494,37_113_48
131,134,39,7519,299,-40,339,207,85,225,31,1106,121,67,16,320,223,317,253,37_115_15
125,135,40,7418,292,-45,337,201,80,219,27,1117,118,68,15,318,228,317,257,37_115_3
111,131,40,7098,270,-56,326,108,68,200,16,1273,129,86,11,348,275,347,297,37_115_31
126,135,39,7417,293,-45,338,200,80,218,27,1106,118,68,15,316,225,315,253,37_115_48
137,135,39,7554,306,-35,341,213,90,231,36,1091,121,67,16,316,220,313,247,37_115_8
106,128,40,6947,260,-59,319,103,13,192,13,1460,144,104,9,394,326,387,326,37_111_29
101,126,39,7059,257,-63,320,172,23,189,7,1368,132,98,10,378,303,375,306,37_121_16
98,123,38,7073,252,-66,318,169,57,186,3,1386,134,99,10,385,307,381,310,37_121_14
101,126,39,7051,256,-64,320,172,60,189,6,1357,132,97,11,377,300,372,305,37_121_23
97,121,38,7139,251,-66,317,15,150,186,2,1814,187,118,10,504,394,445,476,37_75_13
105,127,39,7163,261,-61,322,23,158,194,9,1722,179,109,11,484,370,423,457,37_75_7
107,129,40,7074,263,-59,322,26,159,195,12,1748,182,112,11,494,378,425,467,37_75_15
115,136,41,7130,275,-55,330,34,169,204,20,1643,172,102,12,469,350,403,444,37_75_33
